Entity Type,License Number,Sidewalk Cafe Type,Lic Area Sq Ft,Entity Name,Camis Trade Name,Address Street Name,Street Address,Address Location,Address Zip Code,Camis Phone Number,Location 1
SIDEWALK CAFE,1162474,Unenclosed,528,LCN CAFE CORP.,THEATER CAFE,METROPOLITAN AVENUE,106-03 METROPOLITAN AVENUE,,11375,7182610014,"106 03 METROPOLITAN AVENUE
QUEENS, NY 11375
(40.720707263029794, -73.84628429608335)"
SIDEWALK CAFE,1162883,Unenclosed,124,"RACKS CAFE BILLIARDS, INC.",,STEINWAY STREET,19-26 STEINWAY STREET,,11105,7182041374,"19 26 STEINWAY STREET
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
SIDEWALK CAFE,1163023,Unenclosed,420,MACDOUGAL BLEECKER CORP.,,MACDOUGAL STREET,89 MACDOUGAL STREET,,10012,2122260504,"89 MACDOUGAL STREET
NEW YORK, NY 10012
(40.729147020602696, -74.00124532570376)"
SIDEWALK CAFE,1163028,Unenclosed,199,KING LUKE INC,,BROADWAY,81 BROADWAY,,11211,7184863077,"81 BROADWAY
BROOKLYN, NY 11211
(40.71054220152503, -73.96573950699626)"
SIDEWALK CAFE,1163792,Unenclosed,162,ORESTE INC.,,CARMINE STREET,64 CARMINE STREET,,10014,2126758736,"64 CARMINE STREET
NEW YORK, NY 10014
(40.72978045430651, -74.00409571201304)"
SIDEWALK CAFE,1163793,Unenclosed,318,MEZCALS OF 5TH AVE REST CORP.,,FIFTH AVENUE,223 FIFTH AVENUE,,11215,7187833276,"223 FIFTH AVENUE
BROOKLYN, NY 11215
(40.67577820017742, -73.98083561752735)"
SIDEWALK CAFE,1163815,Unenclosed,268,PORTICI RESTAURANT INC,,9 AVENUE,621 9 AVENUE,,10036,2123154582,"621 9 AVENUE
NEW YORK, NY 10036
(40.75961513619154, -73.99176239571955)"
SIDEWALK CAFE,1164852,Unenclosed,112,MULBERRY STREET BAR LLC,,MULBERRY STREET,176.5 MULBERRY STREET,,10013,2122269345,"176 5 MULBERRY STREET
NEW YORK, NY 10013
(40.721242188776046, -74.00888900022716)"
SIDEWALK CAFE,1165276,Unenclosed,131,317 AMSTERDAM CORP,BELLO SGUARDO,AMSTERDAM AVENUE,410 AMSTERDAM AVENUE,,10024,2128736252,"410 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.7835371021709, -73.97803874155244)"
SIDEWALK CAFE,1165444,Unenclosed,84,MON PETIT CAFE INC.,,LEXINGTON AVENUE,801 LEXINGTON AVENUE,,10065,2123552233,"801 LEXINGTON AVENUE
NEW YORK, NY 10065
(40.76400382769452, -73.96688714838916)"
SIDEWALK CAFE,1165566,Unenclosed,392,SAL & VIK CORP.,BELLA VIA RESTAURANT,VERNON BOULEVARD,47-46 VERNON BOULEVARD,,11101,7183617510,"47 46 VERNON BOULEVARD
LIC, NY 11101
(40.74570244980828, -73.93866902925225)"
SIDEWALK CAFE,1165611,Unenclosed,154,"FILLIP'S CATERING, INC.",,7 AVENUE,200 7 AVENUE,,10011,2123664410,"200 7 AVENUE
NEW YORK, NY 10011
(40.74345189414794, -73.99614089529724)"
SIDEWALK CAFE,1165626,Unenclosed,481,AGORA INC,ZIPI ZAPE,METROPOLITAN AVENUE,152 METROPOLITAN AVENUE,,11211,7185993027,"152 METROPOLITAN AVENUE
BROOKLYN, NY 11211
(40.715929495876104, -73.96197996462257)"
SIDEWALK CAFE,1166061,Unenclosed,352,CENTO GROUP INC,CAFE CENTOSETTE,SECOND AVENUE,160 SECOND AVENUE,,10003,2124205933,"160 SECOND AVENUE
NEW YORK, NY 10003
(40.729892543123185, -73.98669921269459)"
SIDEWALK CAFE,1166206,Unenclosed,238,STONE PARK CORNER LLC,,FIFTH AVENUE,324 FIFTH AVENUE,,11215,7183690082,"324 FIFTH AVENUE
BROOKLYN, NY 11215
(40.67282734007605, -73.983297205538)"
SIDEWALK CAFE,1166753,Unenclosed,176,RIINGO RESTAURANT LLC,,EAST   45 STREET,205 EAST   45 STREET,,10017,2128674200,"205 45 STREET
NEW YORK, NY 10017
(40.75251948538039, -73.9726248229361)"
SIDEWALK CAFE,1166759,Unenclosed,316,TK REST. CORP.,,LEONARD STREET,33 LEONARD STREET,,10013,2129257188,"33 LEONARD STREET
NEW YORK, NY 10013
(40.7184092746876, -74.00730932818166)"
SIDEWALK CAFE,1166884,Unenclosed,134,FACOSULL CORP.,,WEST    4 STREET,165 WEST    4 STREET,,10014,9179741821,"165 4 STREET
NEW YORK, NY 10014
(40.73211386853558, -74.00145708719543)"
SIDEWALK CAFE,1166911,Unenclosed,475,PANDBAKERY INC,,31 STREET,22-85 31 STREET,,11105,7189324423,"22 85 31 STREET
QUEENS, NY 11105
(40.780092072491186, -73.90960650023976)"
SIDEWALK CAFE,1167146,Unenclosed,173,EMPORIUM BRASIL INC.,,WEST   46 STREET,15 WEST   46 STREET,,10036,2127644646,"15 46 STREET
NEW YORK, NY 10036
(40.75644952264838, -73.9800262432372)"
SIDEWALK CAFE,1167396,Unenclosed,174,8406 THIRD AVE REST CORP.,SOFIA,THIRD AVENUE,8406 THIRD AVENUE,,11209,7186804242,"8406 THIRD AVENUE
BROOKLYN, NY 11209
(40.62495465566055, -74.03049206901562)"
SIDEWALK CAFE,1167555,Unenclosed,183,1226 SECOND AVENUE REALTY CORP.,,SECOND AVENUE,1226 SECOND AVENUE,,10065,2127581775,"1226 SECOND AVENUE
NEW YORK, NY 10065
(40.76394087515246, -73.96191389756711)"
SIDEWALK CAFE,1167600,Enclosed,504,75TH & 3RD CORP.,BISTRO LE STEAK,3 AVENUE,1309 3 AVENUE,,10021,2125173800,"1309 3 AVENUE
NEW YORK, NY 10021
(40.77157611918125, -73.95926089758069)"
SIDEWALK CAFE,1167909,Unenclosed,137,THIERRY INC.,,EAST   69 STREET,19 EAST   69 STREET,,10021,2127941628,"19 69 STREET
NEW YORK, NY 10021
(40.769845525034576, -73.96677959944591)"
SIDEWALK CAFE,1168002,Unenclosed,140,"SOUNDS OF CUBA,INC",SON CUBANO,WEST   14 STREET,405 WEST   14 STREET,,10014,2123361640,"405 14 STREET
NEW YORK, NY 10014
(40.74122400069234, -74.00599866344339)"
SIDEWALK CAFE,1168148,Unenclosed,200,YUCA BAR & RESTAURANT INC.,YUCA BAR & RESTAURANT,AVENUE A,111 AVENUE A,,10009,2129879533,"111 AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
SIDEWALK CAFE,1168356,Unenclosed,124,PALAZZO & CORSINI LLC,TERRAMARE CAFE,EAST   65 STREET,22 EAST   65 STREET,,10065,2125706152,"22 65 STREET
NEW YORK, NY 10065
(40.7674851701125, -73.96909199121528)"
SIDEWALK CAFE,1168780,Enclosed,482,"CHRISWILL VENTURES, LLC",,FIFTH AVENUE,24 FIFTH AVENUE,,10011,2125291700,"24 FIFTH AVENUE
NEW YORK, NY 10011
(40.733040170225706, -73.99576437874998)"
SIDEWALK CAFE,1169146,Unenclosed,112,"ZVAH, INC.",LES ENFANTS TERRIBLES,CANAL STREET,37 CANAL STREET,,10002,2127777518,"37 CANAL STREET
NEW YORK, NY 10002
(40.71464004150624, -73.99103394487582)"
SIDEWALK CAFE,1169199,Unenclosed,187,SYVROS RESTAURANT CORP.,ZORBA'S,23 AVENUE,29-05 23 AVENUE,,11105,7189567266,"29 05 23 AVENUE
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
SIDEWALK CAFE,1169442,Enclosed,200,"PS BROTHERS GOURMET, INC.",,BROADWAY,2636 BROADWAY,,10025,2122229222,"2636 BROADWAY
NEW YORK, NY 10025
(40.797082142904394, -73.9698565351081)"
SIDEWALK CAFE,1169547,Unenclosed,537,SERAFINA BROADWAY LTD,,WEST   55 STREET,210 WEST   55 STREET,,10019,2123151700,"210 55 STREET
NEW YORK, NY 10019
(40.76449163918861, -73.98167709030456)"
SIDEWALK CAFE,1169925,Unenclosed,151,POUPETTO INC.,,EAST   63 STREET,25 EAST   63 STREET,,10065,2127513036,"25 63 STREET
NEW YORK, NY 10065
(40.76609500219196, -73.96951334946928)"
SIDEWALK CAFE,1170078,Unenclosed,294,IGUANA NEW YORK LTD.,,WEST   54 STREET,240 WEST   54 STREET,,10019,2127655454,"240 54 STREET
NEW YORK, NY 10019
(40.76430709925716, -73.98323535185993)"
SIDEWALK CAFE,1170662,Unenclosed,250,APPLEJACK COFFEE SHOP INC.,,WEST   55 STREET,230 WEST   55 STREET,,10019,2125866075,"230 55 STREET
NEW YORK, NY 10019
(40.76483650376538, -73.98251225743059)"
SIDEWALK CAFE,1170995,Unenclosed,98,"ENTERPRISE RESTAURANT, LLC.",AMARANTH,EAST   62 STREET,21 EAST   62 STREET,,10065,2129806700,"21 62 STREET
NEW YORK, NY 10065
(40.76563160056759, -73.97043947040487)"
SIDEWALK CAFE,1171118,Unenclosed,69,356 WEST 44TH ST. RESTAURANT INC.,,WEST   44 STREET,356 WEST   44 STREET,,10036,9178922958,"356 44 STREET
NEW YORK, NY 10036
(40.75952520398863, -73.9911868296208)"
SIDEWALK CAFE,1171759,Unenclosed,163,K.K.& D. OF 79TH ST. REST. CORP.,,MADISON AVENUE,1022 MADISON AVENUE,,10075,2125354115,"1022 MADISON AVENUE
NEW YORK, NY 10075
(40.77611769542921, -73.96226463315855)"
SIDEWALK CAFE,1172157,Unenclosed,127,E. A. T. IS OWNED BY ELI ZABAR INC.,,MADISON AVENUE,1064 MADISON AVENUE,,10028,2127722011,"1064 MADISON AVENUE
NEW YORK, NY 10028
(40.77727782084702, -73.96141927045102)"
SIDEWALK CAFE,1172166,Unenclosed,273,"POSTO, INC.",,SECOND AVENUE,310 SECOND AVENUE,,10003,2127161200,"310 SECOND AVENUE
NEW YORK, NY 10003
(40.734964719368406, -73.98303897203539)"
SIDEWALK CAFE,1172172,Unenclosed,324,1207 AMSTERDAM CORP,,AMSTERDAM AVENUE,1207 AMSTERDAM AVENUE,,10027,2126626330,"1207 AMSTERDAM AVENUE
NEW YORK, NY 10027
(40.80895312367629, -73.95946195671338)"
SIDEWALK CAFE,1172205,Unenclosed,453,STS RESTAURANT CORP,,3 AVENUE,505 3 AVENUE,,10016,2126899022,"505 3 AVENUE
NEW YORK, NY 10016
(40.74569800065901, -73.97811003151637)"
SIDEWALK CAFE,1172236,Unenclosed,270,THREE FRIENDS LLC,,BROADWAY,2418 BROADWAY,,10024,2123622000,"2418 BROADWAY
NEW YORK, NY 10024
(40.790142376830666, -73.97491731029959)"
SIDEWALK CAFE,1173208,Unenclosed,118,SERVICE CORP,,PRINCE STREET,20 PRINCE STREET,,10012,2129668886,"20 PRINCE STREET
NEW YORK, NY 10012
(40.722814878752615, -73.99438841604513)"
SIDEWALK CAFE,1173625,Unenclosed,260,LOUYA CORP,,EAST   85 STREET,204-206 EAST   85 STREET,,10028,2123272272,"204 206 EAST 85 STREET
NEW YORK, NY 10028
(40.776344978837756, -73.95296667956859)"
SIDEWALK CAFE,1174880,Unenclosed,166,THAFATH INC,,EAST   51 STREET,356 EAST   51 STREET,,10022,2122301117,"356 51 STREET
NEW YORK, NY 10022
(40.75490612537778, -73.96673630529972)"
SIDEWALK CAFE,1175526,Unenclosed,150,SPRING LEOPARD LLC,,SPRING STREET,307 SPRING STREET,,10013,2123522269,"307 SPRING STREET
NEW YORK, NY 10013
(40.72591753975365, -74.00843582614277)"
SIDEWALK CAFE,1175917,Unenclosed,299,804 LEXINGTON AVENUE RESTAURANT INC.,BURGER HEAVEN,LEXINGTON AVENUE,804 LEXINGTON AVENUE,,10065,2128383580,"804 LEXINGTON AVENUE
NEW YORK, NY 10065
(40.764201678540985, -73.96673426364413)"
SIDEWALK CAFE,1177240,Unenclosed,115,"GIGINO, INC.",GIGINO TRATTORIA,GREENWICH STREET,323 GREENWICH STREET,,10013,2124311112,"323 GREENWICH STREET
NEW YORK, NY 10013
(40.71726606183182, -74.01068413121607)"
SIDEWALK CAFE,1179946,Enclosed,346,PER TAVERN CORP,,3 AVENUE,8622 3 AVENUE,,11209,7186807862,"8622 3 AVENUE
BROOKLYN, NY 11209
(40.623299300631516, -74.03116880032297)"
SIDEWALK CAFE,1180070,Unenclosed,168,CHEZ JOSEPHINE LTD.,,WEST   42 STREET,414 WEST   42 STREET,,10036,2125941925,"414 42 STREET
NEW YORK, NY 10036
(40.758760780263685, -73.99344412791436)"
SIDEWALK CAFE,1183179,Enclosed,178,DALE RESTAURANT INC.,,WEST  231 STREET,189 WEST  231 STREET,,10463,7185494445,"189 231 STREET
BRONX, NY 10463
(40.87864618510202, -73.90399361432337)"
SIDEWALK CAFE,1183527,Unenclosed,70,GADBERRY PIZZA INC.,BLEECKER STREET PIZZA,7 AVENUE SOUTH,69-71 7 AVENUE SOUTH,,10014,2129244466,"69 71 7 AVENUE
NEW YORK, NY 10014
(40.73358645135369, -74.01019960472792)"
SIDEWALK CAFE,1184384,Unenclosed,135,MAVIMA RESTAURANT INC.,BRIO,LEXINGTON AVENUE,786 LEXINGTON AVENUE,A/K/A 137 EAST 61 STREET,10065,2129802300,"786 LEXINGTON AVENUE
NEW YORK, NY 10065
(40.76361711922192, -73.96715694499795)"
SIDEWALK CAFE,1185970,Unenclosed,199,"LA BOUCHERIE, INC.",,PARK AVENUE SOUTH,411-413 PARK AVENUE SOUTH,,10016,2126794111,"411 413 PARK AVENUE
NEW YORK, NY 10016
(40.745242969987146, -73.97823298586354)"
SIDEWALK CAFE,1186113,Unenclosed,162,FLEJ INC.,,COLUMBUS AVENUE,229 COLUMBUS AVENUE,,10023,2127213009,"229 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.77645943780033, -73.97947765679936)"
SIDEWALK CAFE,1186385,Unenclosed,130,"CASWELL/PEARSON ENTERPRISES, LTD.",,WEST   14 STREET,202 WEST   14 STREET,,10011,2122552060,"202 14 STREET
NEW YORK, NY 10011
(40.73876885155238, -74.00018904313413)"
SIDEWALK CAFE,1186742,Unenclosed,1010,SMITHFIELD ASSOCIATES LLC,PASTIS,9 AVENUE,40805 9 AVENUE,,10014,2129894244,"40805 9 AVENUE
NEW YORK, NY 10014
(40.74097132017101, -74.00545167427691)"
SIDEWALK CAFE,1187200,Enclosed,340,NOTEWORTHY CAFE CORP,,ALLEN STREET,200 ALLEN STREET,,10002,2122601122,"200 ALLEN STREET
NEW YORK, NY 10002
(40.72277969032105, -73.98867901050107)"
SIDEWALK CAFE,1187606,Unenclosed,197,"PQ BROADWAY, INC.",,EAST   19 STREET,38 EAST   19 STREET,,10003,2126737900,"38 19 STREET
NEW YORK, NY 10003
(40.73829314748262, -73.98956493815646)"
SIDEWALK CAFE,1187708,Unenclosed,132,CHELSEA 26 LLC,PARS GRILL HOUSE & BAR,WEST   26 STREET,249 WEST   26 STREET,,10001,2129299860,"249 26 STREET
NEW YORK, NY 10001
(40.74690771591753, -73.99638491095016)"
SIDEWALK CAFE,1187714,Unenclosed,342,BROADWAY 104 LLC,CAFE DU SOLEIL,WEST  104 STREET,245 WEST  104 STREET,,10025,2123165000,"245 104 STREET
NEW YORK, NY 10025
(40.79995343727105, -73.96854805351344)"
SIDEWALK CAFE,1187717,Unenclosed,536,DA SILVANO CORP.,,6 AVENUE,260 6 AVENUE,,10014,2129822498,"260 6 AVENUE
NEW YORK, NY 10014
(40.72903818719533, -74.00251828719001)"
SIDEWALK CAFE,1187891,Unenclosed,600,"CULINARY CONCEPTS BY JEAN GEORGES, LLC",SPICE MARKET,NINTH AVENUE,29-35 NINTH AVENUE,,10014,2126753110,"29 35 NINTH AVENUE
NEW YORK, NY 10014
(40.73358645135369, -74.01019960472792)"
SIDEWALK CAFE,1187924,Unenclosed,193,CLAUDISAL REST. CORP.,DA'MASSIMO AND CAFFE RELLINI,THOMPSON STREET,206 THOMPSON STREET,,10012,2122287701,"206 THOMPSON STREET
NY, NY 10012
(40.72863958746575, -73.99943719416973)"
SIDEWALK CAFE,1188068,Unenclosed,343,LUCIFER RESTAURANT LLC,,EAST   20 STREET,401 EAST   20 STREET,,10010,6464187440,"401 20 STREET
NEW YORK, NY 10010
(40.73502958827221, -73.97983535151856)"
SIDEWALK CAFE,1188669,Unenclosed,246,"NF TRADING,LLC",202,9 AVENUE,75 9 AVENUE,,10011,6466381173,"75 9 AVENUE
NEW YORK, NY 10011
(40.741880143007116, -74.00478864041595)"
SIDEWALK CAFE,1188827,Unenclosed,146,POINT JUDITH LLC,,2 AVENUE,96 2 AVENUE,,10003,2124659500,"96 2 AVENUE
NEW YORK, NY 10003
(40.72712263127295, -73.98873168048084)"
SIDEWALK CAFE,1188845,Enclosed,233,KEDROS LTD,,THIRD AVENUE,1505 THIRD AVENUE,,10028,2122496505,"1505 THIRD AVENUE
NEW YORK, NY 10028
(40.77805123779217, -73.95453945692685)"
SIDEWALK CAFE,1188879,Unenclosed,249,NECF INC.,MR. DENNEHY'S,CARMINE STREET,63 CARMINE STREET,,10014,2124141223,"63 CARMINE STREET
NEW YORK, NY 10014
(40.72969469227672, -74.0044608227733)"
SIDEWALK CAFE,1188887,Unenclosed,179,MACELLERIA RESTAURANT INC,MACELLERIA,GANSEVOORT STREET,48 GANSEVOORT STREET,,10014,2127412555,"48 GANSEVOORT STREET
NEW YORK, NY 10014
(40.73937694566355, -74.0065276389733)"
SIDEWALK CAFE,1189213,Unenclosed,241,STANTON RESTAURANT CORP,EPSTEIN BAR,STANTON STREET,82 STANTON STREET,,10002,2124772232,"82 STANTON STREET
NEW YORK, NY 10002
(40.72155582791157, -73.98883959912433)"
SIDEWALK CAFE,1189217,Unenclosed,116,PEPRICO INC.,CACIO & PEPE,2 AVENUE,182 2 AVENUE,,10003,2125055931,"182 2 AVENUE
NEW YORK, NY 10003
(40.7307289126104, -73.98611465337558)"
SIDEWALK CAFE,1189247,Unenclosed,213,LES BRASSEURS,LA MANGEOIRE,2 AVENUE,1008 2 AVENUE,,10022,2127597086,"1008 2 AVENUE
NEW YORK, NY 10022
(40.756969335352586, -73.96694914522031)"
SIDEWALK CAFE,1189644,Unenclosed,235,KIEFFER & NORELL LLC,PICNIC MARKET CAFE,BROADWAY,2665 BROADWAY,,10025,9145337176,"2665 BROADWAY
NEW YORK, NY 10025
(40.79809192453755, -73.96944472299376)"
SIDEWALK CAFE,1189655,Unenclosed,256,"SBCPS,LLC",,CENTRAL PARK SOUTH,40 CENTRAL PARK SOUTH,,10019,2128265959,"40 CENTRAL PARK
NEW YORK, NY 10019
(40.76482143266113, -73.97423991446307)"
SIDEWALK CAFE,1189682,Unenclosed,325,IL COMMANDATORE RESTAURANT INC,CASA BELLA RESTAURANT,MULBERRY STREET,127 MULBERRY STREET,,10013,9146321603,"127 MULBERRY STREET
NEW YORK, NY 10013
(40.71812851746468, -73.99796641447898)"
SIDEWALK CAFE,1189835,Unenclosed,242,URBAN RUSTIC LLC,,GRAND STREET,318 GRAND STREET,,11211,7184869400,"318 GRAND STREET
BROOKLYN, NY 11211
(40.712712228452865, -73.9567892429216)"
SIDEWALK CAFE,1190049,Unenclosed,91,"HORSESHOES, NY INC.",DALTON'S BAR & GRILL,9 AVENUE,611 9 AVENUE,,10036,2122455511,"611 9 AVENUE
NEW YORK, NY 10036
(40.75931835992185, -73.99197823300659)"
SIDEWALK CAFE,1190070,Unenclosed,330,62 WEST OPERATING LLC,,COLUMBUS AVENUE,61 COLUMBUS AVENUE,,10023,2123970666,"61 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.77236203493421, -73.9824621464592)"
SIDEWALK CAFE,1190075,Unenclosed,375,384 COLUMBUS AVENUE ASSOCIATES LLC,OCEAN GRILL,COLUMBUS AVENUE,384 COLUMBUS AVENUE,,10024,2125792300,"384 COLUMBUS AVENUE
NEW YORK, NY 10024
(40.78149072654216, -73.97585075552976)"
SIDEWALK CAFE,1190138,Enclosed,336,PMC CORP,VERTIGO,THIRD AVENUE,354 THIRD AVENUE,,10010,9179912522,"354 THIRD AVENUE
NEW YORK, NY 10010
(40.740558502390684, -73.98188783983784)"
SIDEWALK CAFE,1190200,Unenclosed,496,ORAMA INC.,,SECOND AVENUE,1331 SECOND AVENUE,,10021,2125353800,"1331 SECOND AVENUE
NEW YORK, NY 10021
(40.76758915304997, -73.95928330400415)"
SIDEWALK CAFE,1190469,Unenclosed,140,FELTRIM RESTAURANT CORP,TWELVE,EAST   34 STREET,206 EAST   34 STREET,,10016,2125459912,"206 34 STREET
NEW YORK, NY 10016
(40.745540746432994, -73.97768800596106)"
SIDEWALK CAFE,1190476,Unenclosed,73,GISELLA & KATE CAFE INC,,2 AVENUE,73 2 AVENUE,,10003,2125337183,"73 2 AVENUE
NEW YORK, NY 10003
(40.72640317364949, -73.98927127369842)"
SIDEWALK CAFE,1190534,Unenclosed,349,"LEGENDARY NIGHTSPOTS, INC.",THE DUPLEX,CHRISTOPHER STREET,61 CHRISTOPHER STREET,,10014,2122555438,"61 CHRISTOPHER STREET
NEW YORK, NY 10014
(40.73370057944451, -74.00238189564706)"
SIDEWALK CAFE,1190559,Unenclosed,254,MARIA LOUISA RESTAURANT INC,,FOURTH AVENUE,10018 FOURTH AVENUE,,11209,7188331313,"10018 FOURTH AVENUE
BROOKLYN, NY 11209
(40.6127447036305, -74.03377024804492)"
SIDEWALK CAFE,1190733,Unenclosed,385,MANGIA INC.,,5 AVENUE,119 5 AVENUE,,11217,7186365759,"119 5 AVENUE
BROOKLYN, NY 11217
(40.67901334293919, -73.97865814251078)"
SIDEWALK CAFE,1190801,Unenclosed,577,"T. HOSPITALITY, INC.",SEA,WASHINGTON STREET,835 WASHINGTON STREET,AKA 39 LITTLE WEST 12TH STREET,10014,2122433339,"835 WASHINGTON STREET
NEW YORK, NY 10014
(40.74026744739758, -74.00792731228103)"
SIDEWALK CAFE,1190933,Unenclosed,135,BY THE GLASS INC.,,2 AVENUE,1486 2 AVENUE,,10075,2124724552,"1486 2 AVENUE
NEW YORK, NY 10075
(40.77229557680465, -73.9557985077679)"
SIDEWALK CAFE,1190996,Unenclosed,703,"CDGP, LLC",FLO,30TH AVE,37-20 30TH AVE,,11103,7182046096,"37 20 30TH AVE
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1191275,Unenclosed,231,"PARADIS 5, INC.",MOUTARDE,5 AVENUE,239 5 AVENUE,,11215,7186233600,"239 5 AVENUE
BROOKLYN, NY 11215
(40.67515642914799, -73.98127622562203)"
SIDEWALK CAFE,1191523,Unenclosed,83,SHIRT RESTAURANT    CORP,,MADISON AVENUE,1305 MADISON AVENUE,,10128,2129961200,"1305 MADISON AVENUE
MANHATTAN, NY 10128
(40.78497601741782, -73.9557985077679)"
SIDEWALK CAFE,1191822,Unenclosed,136,ARTAKI CORP.,PETER'S ON 83RD,FIRST AVENUE,1606 FIRST AVENUE,,10028,2127349600,"1606 FIRST AVENUE
NEW YORK, NY 10028
(40.77515542085786, -73.9506363993197)"
SIDEWALK CAFE,1191870,Unenclosed,257,HARU GRAMERCY PARK CORP.,HARU,PARK AVENUE SOUTH,220 PARK AVENUE SOUTH,,10003,6464280989,"220 PARK AVENUE
NEW YORK, NY 10003
(40.73704215325614, -73.98875866014174)"
SIDEWALK CAFE,1192051,Enclosed,808,EAST PUB INC,,BOWERY,359-361 BOWERY,,10003,2123581902,"359 361
NEW YORK, NY 10003
(40.73194394755518, -73.98887214913032)"
SIDEWALK CAFE,1192285,Unenclosed,145,D.E.L. INC,ALEXANDRA,HUDSON STREET,455 HUDSON STREET,,10014,9174429781,"455 HUDSON STREET
NEW YORK, NY 10014
(40.731376424471534, -74.00665516852479)"
SIDEWALK CAFE,1192327,Unenclosed,416,GIANNINO'S PIZZA CORP.,,COURT STREET,305 COURT STREET,,11231,7188526890,"305 COURT STREET
BROOKLYN, NY 11231
(40.68370972601971, -73.99520952428485)"
SIDEWALK CAFE,1192416,Unenclosed,268,CIELI PARTNERS LP,TRATTORIA DELL'ARTE,7 AVENUE,900 7 AVENUE,,10019,2122459800,"900 7 AVENUE
NEW YORK, NY 10019
(40.7655465462409, -73.9800603554702)"
SIDEWALK CAFE,1192697,Unenclosed,300,RAMBLING HOUSE INC,TARA HILL,KATONAH AVENUE,4292 KATONAH AVENUE,,10470,7187984510,"4292 KATONAH AVENUE
BRONX, NY 10470
(40.89836827766048, -73.8672952223326)"
SIDEWALK CAFE,1193023,Unenclosed,363,ARTHUR AVENUE RESTAURANT LLC,UMBERTOS CLAM HOUSE,ARTHUR AVENUE,2356 ARTHUR AVENUE,,10458,7182202526,"2356 ARTHUR AVENUE
BRONX, NY 10458
(40.854510714405265, -73.88841355545816)"
SIDEWALK CAFE,1193198,Unenclosed,420,P. M. W. INC.,,SPRING STREET,62 SPRING STREET,,10012,2129660290,"62 SPRING STREET
NEW YORK, NY 10012
(40.72227169132924, -73.99714874515365)"
SIDEWALK CAFE,1193240,Unenclosed,145,TSAMIR RESTAURANT CORP.,RECTANGLES RESTAURANT,FIRST AVENUE,1431 FIRST AVENUE,,10021,2127447470,"1431 FIRST AVENUE
NEW YORK, NY 10021
(40.76929184122679, -73.95490817895887)"
SIDEWALK CAFE,1193339,Unenclosed,253,EISEN & SON INC.,,EIGHTH AVENUE,196 EIGHTH AVENUE,,10011,2122424551,"196 EIGHTH AVENUE
NEW YORK, NY 10011
(40.74331042780034, -73.99993723296592)"
SIDEWALK CAFE,1193773,Unenclosed,483,ALBACHIARA LLC,ALBA,READE STREET,10 READE STREET,AKA 2 LAFAYETTE_STREET,10007,2122675900,"10 READE STREET
NEW YORK, NY 10007
(40.71404688737392, -74.00441392976501)"
SIDEWALK CAFE,1194128,Unenclosed,86,EROS RESTAURANT CORP,,SECOND AVENUE,947 SECOND AVENUE,,10022,2127554155,"947 SECOND AVENUE
NEW YORK, NY 10022
(40.755082553163845, -73.96837102973745)"
SIDEWALK CAFE,1194473,Unenclosed,209,241 W B WAY CAFE INC,CERCLE ROUGE,WEST BROADWAY,241 WEST BROADWAY,,10013,9173123231,"241 BROADWAY
NEW YORK, NY 10013
(40.71969423131094, -74.00592671768106)"
SIDEWALK CAFE,1194478,Unenclosed,81,ROBUSTO NYC INC,,ORCHARD STREET,88 ORCHARD STREET,,10002,2122288880,"88 ORCHARD STREET
NEW YORK, NY 10002
(40.71802149233645, -73.99027851437125)"
SIDEWALK CAFE,1194613,Unenclosed,253,AMGP RESTAURANT CORP,YIASOU,EMMONS AVENUE,2003 EMMONS AVENUE,,11235,7183326064,"2003 EMMONS AVENUE
BROOKLYN, NY 11235
(40.58374718635545, -73.9484094876904)"
SIDEWALK CAFE,1195128,Unenclosed,180,THE IXTOC LLC,,VANDERBILT AVENUE,177 VANDERBILT AVENUE,,11205,9177238456,"177 VANDERBILT AVENUE
BROOKLYN, NY 11205
(40.69264881872304, -73.9697090754616)"
SIDEWALK CAFE,1196956,Unenclosed,336,GJ & S RESTAURANT INC.,SPIGOLO,SECOND AVENUE,1561 SECOND AVENUE,,10028,2127441100,"1561 SECOND AVENUE
NEW YORK, NY 10028
(40.774795692046155, -73.95398187726869)"
SIDEWALK CAFE,1197298,Unenclosed,620,PALEROS INC,,30 AVENUE,37-01 30 AVENUE,,11103,7187777321,"37 01 30 AVENUE
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1197788,Unenclosed,65,LLB INC.,PESCALOU,MADISON AVENUE,1308 MADISON AVENUE,,10128,2125344105,"1308 MADISON AVENUE
NEW YORK, NY 10128
(40.78509131603387, -73.95575668664335)"
SIDEWALK CAFE,1198574,Unenclosed,133,VANETT INC.,JIMMY RYAN'S,MIDDLETOWN ROAD,3005 MIDDLETOWN ROAD,,10461,7188635687,"3005 MIDDLETOWN ROAD
BRONX, NY 10461
(40.84394298428297, -73.83022185672134)"
